x,y
"101,2038,1996,2157,4933,2005,10021,2621,4024,1998,2038,2438,11680,2000,102",1
"101,2203,27242,1010,11922,102,0,0,0,0,0,0,0,0,0",1
"101,2712,9692,1010,2040,3504,2062,2066,6266,9932,15350,2122,2420,102,0",1
"101,26465,2015,1010,2174,17160,2027,2089,2022,2004,2381,1010,2024,2205,102",0
"101,2025,2673,1999,2023,12479,5021,9686,17695,9648,2573,1010,2021,8872,102",1
"101,1996,2139,28600,7088,6774,1998,13059,1011,9846,2832,102,0,0,0",0
"101,27505,3395,3043,102,0,0,0,0,0,0,0,0,0,0",0
"101,2156,2023,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,12580,4297,25377,12870,3372,7091,102,0,0,0,0,0,0,0",0
"101,2038,2467,2042,2112,1997,2005,1996,2087,2112,18575,1005,1055,2852,102",1
"101,2017,2424,4426,7117,2075,2005,11721,2072,1005,1055,2839,2000,4468,102",1
"101,2448,2005,3104,102,0,0,0,0,0,0,0,0,0,0",0
"101,2659,5166,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1037,11703,22048,2135,10017,24040,102,0,0,0,0,0,0,0",1
"101,2939,2041,22581,2616,2066,1036,1036,9202,1005,1005,1998,1036,1036,102",0
"101,2393,3190,2191,1996,6653,2013,2754,2000,3898,2007,6196,5574,10109,102",1
"101,2017,2031,9155,13433,8737,8780,3564,2279,2000,2017,2005,1996,4536,102",1
"101,1037,5016,3357,8848,102,0,0,0,0,0,0,0,0,0",0
"101,2995,4599,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2074,4809,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,3243,4138,1998,10990,102,0,0,0,0,0,0,0,0,0",1
"101,25567,7636,1998,29350,23408,24755,6024,2143,2013,2093,5109,3283,102,0",1
"101,2013,11404,1010,15333,9816,2102,1010,1998,3854,25487,2096,7989,2000,102",0
"101,1010,2017,6187,1050,1005,1056,2393,2021,2131,3236,2039,1999,1996,102",1
"101,2023,7708,27112,7265,7815,3850,102,0,0,0,0,0,0,0",0
"101,1037,24419,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2003,3432,2205,2058,5280,2063,102,0,0,0,0,0,0,0",0
"101,6551,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2489,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,23824,2427,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,3046,1998,26399,102,0,0,0,0,0,0,0,0,0,0",0
"101,8040,5886,8873,2290,1010,2040,2038,2018,1037,3144,2476,1999,2694,102",1
"101,3666,2009,3727,2017,21025,14968,102,0,0,0,0,0,0,0",1
"101,17950,6051,1998,2856,1010,2009,1005,1055,3154,2008,2899,2087,5121,102",1
"101,2521,24763,2099,102,0,0,0,0,0,0,0,0,0,0",0
"101,25506,2135,5541,2895,102,0,0,0,0,0,0,0,0,0",1
"101,1996,2087,11850,22249,1998,17087,16241,102,0,0,0,0,0,0",1
"101,2003,2196,2151,3160,1997,2129,2477,2097,2735,2041,102,0,0,0",0
"101,2069,2330,2047,8710,102,0,0,0,0,0,0,0,0,0",0
"101,2750,6114,1037,3168,1011,1997,1011,17211,4945,102,0,0,0,0",0
"101,2005,1037,2466,102,0,0,0,0,0,0,0,0,0,0",1
"101,1999,2804,2000,15107,1005,1055,3928,3772,9349,102,0,0,0,0",1
"101,2157,4933,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,6919,16434,1998,19176,2594,3772,102,0,0,0,0,0,0",1
"101,2152,1011,4145,3152,102,0,0,0,0,0,0,0,0,0",1
"101,3637,17122,2083,29364,6447,1999,1037,8297,2017,2064,10214,102,0,0",0
"101,2007,2053,3114,2005,2108,102,0,0,0,0,0,0,0,0",0
"101,2074,2055,2035,1997,1996,2143,2003,16801,2006,2028,2504,2030,2178,102",0
"101,1999,5737,20255,5844,1010,16524,1010,1998,24501,7856,3372,102,0,0",1
"101,1996,11874,1010,1037,3168,1997,2422,1011,18627,2791,1010,2008,3084,102",1
"101,2031,1037,6896,2005,1996,3430,102,0,0,0,0,0,0,0",1
"101,2672,2009,2003,5675,24466,1010,2021,2045,1005,1055,2498,3308,2007,102",1
"101,1037,3185,2008,6187,1050,1005,1056,2131,7182,3292,2013,19103,1005,102",0
"101,6298,3550,14259,102,0,0,0,0,0,0,0,0,0,0",1
"101,2003,27547,2004,5586,102,0,0,0,0,0,0,0,0,0",1
"101,1997,2569,3896,2008,2448,1996,11721,28120,2013,18178,2229,2100,2000,102",0
"101,1996,5409,2143,1037,2158,2038,2081,2055,2308,2144,3028,1997,1996,102",0
"101,2272,1010,2525,2383,2042,22207,2062,2335,2084,1045,1005,1040,2729,102",0
"101,2007,15180,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,6569,3560,17083,2361,1997,1037,2143,1012,102,0,0,0,0,0",1
"101,1037,25493,7570,4140,102,0,0,0,0,0,0,0,0,0",1
"101,1010,20762,1998,20223,102,0,0,0,0,0,0,0,0,0",0
"101,2175,2854,2004,1996,5019,1997,8639,1998,2969,1011,14163,26065,3508,102",0
"101,2074,2004,1996,3522,8511,2143,2365,1997,1996,8959,6966,2149,2008,102",1
"101,1057,2497,8053,11867,21511,2015,1998,21566,1996,2062,2041,2890,5919,102",1
"101,1996,7427,1999,2029,2023,17160,1011,1011,1998,23259,1011,1011,4180,102",0
"101,2023,27744,2135,2919,2601,4038,1010,2061,13675,12054,102,0,0,0",0
"101,12806,11042,2003,27547,2004,5586,1025,2014,20146,4853,1998,8211,16115,102",1
"101,10990,1998,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,8040,11039,6799,2100,102,0,0,0,0,0,0,0,0,0",0
"101,1998,1999,1996,2190,2126,102,0,0,0,0,0,0,0,0",1
"101,1997,2256,2087,13109,3286,11097,4630,2931,5888,102,0,0,0,0",1
"101,2675,2791,2008,2052,2191,2009,1996,9548,1997,2116,1037,4268,1011,102",1
"101,1006,2625,1037,3185,2084,1007,2019,10439,8095,2075,1010,19255,23930,102",0
"101,2023,2143,2569,102,0,0,0,0,0,0,0,0,0,0",1
"101,1997,1996,6429,6804,1011,2158,102,0,0,0,0,0,0,0",1
"101,1996,4308,1011,3810,4808,102,0,0,0,0,0,0,0,0",0
"101,2071,2224,1037,2210,2062,8438,102,0,0,0,0,0,0,0",0
"101,2025,2673,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,9878,2015,2019,6151,19825,3468,4024,3643,2004,1996,7263,1010,5122,102",1
"101,1037,4030,1011,3048,2610,1011,24508,10874,102,0,0,0,0,0",0
"101,1037,2919,2801,2013,4853,2028,102,0,0,0,0,0,0,0",0
"101,27547,1010,19889,1011,5340,2098,4569,102,0,0,0,0,0,0",1
"101,2200,6057,8257,102,0,0,0,0,0,0,0,0,0,0",1
"101,5285,20897,2050,7825,1005,1055,11062,8111,102,0,0,0,0,0",0
"101,3375,2466,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,10234,4799,7982,102,0,0,0,0,0,0,0,0,0,0",0
"101,2008,2009,22901,1999,2107,1037,2659,1011,3145,5450,2008,2009,10831,102",0
"101,2022,7641,1005,1055,10473,2143,2144,1996,3428,11338,12274,12179,102,0",1
"101,6187,1050,1005,1056,3335,2009,102,0,0,0,0,0,0,0",1
"101,13985,12849,20939,2232,21661,1005,1055,5151,3444,2834,2061,16834,102,0",1
"101,1997,1996,2190,2460,2466,3015,102,0,0,0,0,0,0,0",1
"101,2009,11014,8277,1999,7609,2152,3689,102,0,0,0,0,0,0",0
"101,7408,3468,4038,1012,102,0,0,0,0,0,0,0,0,0",0
"101,2019,15301,2000,2296,2155,102,0,0,0,0,0,0,0,0",0
"101,2009,2003,7687,4064,102,0,0,0,0,0,0,0,0,0",0
"101,1997,1996,2143,1005,1055,3471,102,0,0,0,0,0,0,0",0
"101,3084,2026,2502,6638,3306,5030,2298,2066,2019,17862,3689,102,0,0",0
"101,2003,2025,2130,2431,1996,3037,1012,102,0,0,0,0,0,0",0
"101,2196,6162,1996,6217,1997,2026,2502,6638,3306,5030,102,0,0,0",0
"101,1036,1036,8285,3579,1005,1005,2573,2004,2019,5866,16012,24330,1998,102",1
"101,2157,2085,1010,2027,1005,2128,6414,3696,19894,2015,10060,1996,4030,102",0
"101,16004,2839,21864,19987,2000,9641,2008,2145,3809,3291,102,0,0,0",1
"101,2411,26577,2015,2074,2004,2146,2006,1996,22537,2004,2006,1996,11973,102",0
"101,1996,2943,2009,3138,2000,6235,2129,2919,2009,2003,102,0,0,0",0
"101,3524,2000,2156,2009,2059,1012,102,0,0,0,0,0,0,0",0
"101,2071,4089,2022,2170,1996,2190,4759,2143,1997,2526,102,0,0,0",1
"101,2922,1011,2412,3439,10683,102,0,0,0,0,0,0,0,0",1
"101,1037,5024,3459,1010,8916,3257,1998,3143,3768,1997,2715,2154,19728,102",1
"101,16571,22282,3608,26052,2015,102,0,0,0,0,0,0,0,0",0
"101,2821,1011,2061,1011,2590,102,0,0,0,0,0,0,0,0",1
"101,1997,1996,2346,1010,2073,1996,23539,3707,3111,2024,2205,5793,1998,102",0
"101,5675,2594,11380,102,0,0,0,0,0,0,0,0,0,0",0
"101,1005,1055,1037,2147,2008,1010,2007,8562,1010,8251,1010,1998,4454,102",1
"101,10107,1037,4458,3694,102,0,0,0,0,0,0,0,0,0",1
"101,2017,1005,2128,2175,2078,6583,2066,2023,3185,1012,102,0,0,0",1
"101,3432,5236,1010,22537,102,0,0,0,0,0,0,0,0,0",0
"101,25308,2015,2119,1996,3787,1997,1996,5436,1998,1037,3928,2135,23408,102",1
"101,1037,3082,1011,4375,24265,1997,18643,7989,2015,1998,102,0,0,0",0
"101,2371,4616,2408,1996,2604,1012,102,0,0,0,0,0,0,0",1
"101,4025,6881,1998,3292,2094,102,0,0,0,0,0,0,0,0",0
"101,2038,2633,2081,1037,3185,2008,2003,1050,1005,1056,2074,5805,102,0",1
"101,10017,1998,4569,102,0,0,0,0,0,0,0,0,0,0",1
"101,20228,7716,4667,6752,102,0,0,0,0,0,0,0,0,0",0
"101,1996,6881,2518,2055,1996,4203,11075,1016,1010,27023,2135,1037,2336,102",0
"101,1996,2143,1005,1055,10305,4950,2147,102,0,0,0,0,0,0",1
"101,2017,1005,2222,2424,4426,10261,2008,2017,1998,2027,2020,1999,2178,102",0
"101,1997,9841,21821,3723,102,0,0,0,0,0,0,0,0,0",0
"101,2004,2190,4818,102,0,0,0,0,0,0,0,0,0,0",0
"101,2004,2009,2003,1037,6065,3074,1997,2025,1011,2061,1011,6057,18201,102",0
"101,1010,2027,6011,2062,12893,2075,2084,23873,3993,1012,102,0,0,0",0
"101,8579,4244,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,7199,8669,2817,1997,2049,2048,2364,3494,102,0,0,0,0",1
"101,2152,3689,1010,6373,1011,2806,102,0,0,0,0,0,0,0",1
"101,2089,2022,2062,8991,4818,2084,13749,18595,3560,1010,2021,2009,4152,102",1
"101,1010,2204,2895,1010,2204,3772,1010,2204,7982,1010,2204,6393,1010,102",1
"101,2014,20716,1997,1037,3129,102,0,0,0,0,0,0,0,0",0
"101,18201,4819,1012,1012,1012,2038,6908,2296,23873,3993,18856,17322,1999,102",0
"101,1996,9904,3787,1997,28616,15707,4890,1998,4895,21572,6767,8126,4808,102",0
"101,1051,18153,2075,1010,27017,1998,2540,1011,12959,102,0,0,0,0",1
"101,26729,2128,7913,4215,102,0,0,0,0,0,0,0,0,0",0
"101,7467,1996,17170,6562,2166,2006,1996,21484,102,0,0,0,0,0",1
"101,2019,2525,4857,2466,26077,2015,2091,2000,6405,17347,6224,2019,25953,102",0
"101,3243,2203,27242,1012,102,0,0,0,0,0,0,0,0,0",1
"101,2007,8491,18201,2015,2000,3338,1996,6945,5007,102,0,0,0,0",0
"101,2058,4783,22397,1998,102,0,0,0,0,0,0,0,0,0",0
"101,2784,17575,2015,102,0,0,0,0,0,0,0,0,0,0",0
"101,2477,2097,2735,2041,3100,102,0,0,0,0,0,0,0,0",1
"101,1996,19810,19118,13181,24920,1997,1037,6982,3185,2007,1996,4895,21678,102",1
"101,2882,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2204,1011,3267,2094,4569,2179,1999,3152,2066,27734,2015,102,0,0",1
"101,2488,2015,2009,102,0,0,0,0,0,0,0,0,0,0",1
"101,9099,8873,20156,1996,4378,102,0,0,0,0,0,0,0,0",1
"101,3048,1998,2590,102,0,0,0,0,0,0,0,0,0,0",1
"101,2079,5051,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2019,18568,3037,102,0,0,0,0,0,0,0,0,0,0",1
"101,10190,2007,2048,2986,1010,16371,6651,2094,2599,4616,102,0,0,0",1
"101,2995,2732,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,22532,1011,1011,2053,1010,22348,1011,1011,2011,1037,2969,1011,27427,102",0
"101,2003,4671,2135,2005,28781,2040,2079,1050,1005,1056,2729,2054,2785,102",0
"101,2003,20161,1012,1012,1012,1006,2009,1005,1055,1007,2054,7196,2600,102",1
"101,2029,11500,5436,8198,21226,2438,2000,4405,2019,2972,4386,9880,2136,102",0
"101,2008,1005,1055,2119,11951,1998,2092,6051,102,0,0,0,0,0",1
"101,1037,2919,12586,102,0,0,0,0,0,0,0,0,0,0",0
"101,1996,3124,1011,1999,1011,1037,1011,4377,6907,102,0,0,0,0",1
"101,2472,8149,15775,12618,2140,2038,2468,1996,3040,1997,7601,24997,3527,102",1
"101,15544,19510,2075,1998,102,0,0,0,0,0,0,0,0,0",1
"101,4654,26775,14194,15370,2135,4895,11263,10695,2100,1998,6770,18424,2135,102",0
"101,2162,5691,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2019,25179,17743,102,0,0,0,0,0,0,0,0,0,0",1
"101,7436,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,18856,17322,1011,14887,9000,102,0,0,0,0,0,0,0",0
"101,27408,2024,2919,1010,10403,2024,4788,102,0,0,0,0,0,0",0
"101,3073,2172,2062,12369,102,0,0,0,0,0,0,0,0,0",1
"101,1010,1998,2004,3733,2000,2022,11471,2011,2004,2115,5925,1005,1055,102",0
"101,2054,2017,4299,2005,102,0,0,0,0,0,0,0,0,0",1
"101,8331,1998,2033,6491,11124,6774,102,0,0,0,0,0,0,0",1
"101,1012,1012,1012,1037,14954,1010,16465,1010,14477,18155,23884,25084,6315,102",1
"101,2009,1005,1055,1037,9025,2000,1996,2143,1005,1055,6196,11084,2008,102",1
"101,2743,25607,2015,102,0,0,0,0,0,0,0,0,0,0",0
"101,14087,1996,25869,2964,2050,1998,3754,2000,4287,1996,2143,2006,2010,102",0
"101,2338,3189,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2681,1996,4258,102,0,0,0,0,0,0,0,0,0,0",0
"101,11867,3560,2389,6905,102,0,0,0,0,0,0,0,0,0",0
"101,1996,2472,1010,2007,2010,8275,18876,2015,1998,2110,2135,15732,1010,102",0
"101,1037,7578,1998,26137,2135,2396,24153,3459,1997,9302,1998,5611,2336,102",1
"101,3087,2040,17567,2083,2023,2143,102,0,0,0,0,0,0,0",0
"101,2028,3344,2011,1037,2844,3168,1997,2529,2964,102,0,0,0,0",1
"101,2005,2035,2049,8235,12817,1010,5202,12386,2049,2543,12213,1010,3053,102",0
"101,2178,14036,17083,2361,2013,2728,9172,1012,102,0,0,0,0,0",1
"101,2856,2007,3800,1998,21892,3366,2011,2563,1005,1055,5074,6395,1010,102",1
"101,2009,1005,2222,2763,2022,1999,2678,5324,2011,4234,102,0,0,0",0
"101,6057,1010,25251,1010,102,0,0,0,0,0,0,0,0,0",1
"101,2104,21046,22507,102,0,0,0,0,0,0,0,0,0,0",0
"101,1037,2143,1997,4784,1998,24639,5021,26865,102,0,0,0,0,0",1
"101,1997,3185,3995,2545,2005,2613,3494,1998,17075,14811,102,0,0,0",1
"101,27211,1011,3573,19379,22045,102,0,0,0,0,0,0,0,0",0
"101,4276,1037,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,4507,3065,1011,1011,4507,3065,2005,2643,1005,1055,8739,999,102",0
"101,3649,1996,3185,1005,1055,23069,1010,1044,22571,10085,14778,7476,8220,102",0
"101,1005,2222,5390,2005,2115,2769,2067,102,0,0,0,0,0,0",0
"101,4372,2705,7941,2989,102,0,0,0,0,0,0,0,0,0",1
"101,2003,4788,1024,1996,2112,2073,2498,1005,1055,6230,1010,2030,1996,102",0
"101,2066,4098,12211,2386,1005,1055,2925,1010,2515,2025,2147,1012,102,0",0
"101,1997,21864,15952,3494,1998,2019,11973,2466,102,0,0,0,0,0",1
"101,2038,1996,6908,1011,2362,2514,1997,1037,2621,1011,3409,5848,2265,102",0
"101,2437,10556,7317,2080,1005,1055,2396,1037,2542,1010,102,0,0,0",1
"101,2919,2448,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2089,2074,2203,2039,2667,2000,19549,4426,1999,1037,2697,5728,1012,102",0
"101,2116,26552,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2003,4276,6575,2041,102,0,0,0,0,0,0,0,0,0",1
"101,2012,2023,2051,1010,2007,2023,3459,1010,2023,3185,2003,20625,102,0",0
"101,2051,9767,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,5703,2015,2119,3151,2030,2715,3441,2362,1999,1037,5450,2008,2028,102",1
"101,1996,3302,2010,18886,12356,2015,7989,2000,19079,2005,1996,3259,1011,102",0
"101,22088,5910,4895,7507,17724,11143,1997,28072,1010,4297,11631,20935,1998,102",0
"101,1037,14768,5510,1999,2028,1005,1055,2677,102,0,0,0,0,0",0
"101,11519,2836,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1012,1012,1012,5220,1998,21425,1010,1998,1018,1013,4833,2015,1997,102",0
"101,1037,17653,1011,4840,10874,2275,2426,6244,5181,2006,1996,2225,2924,102",1
"101,3625,2005,2028,1997,1996,5409,5691,1997,2028,2095,102,0,0,0",0
"101,10439,8095,2075,1010,9467,10895,23624,14289,26255,1998,9530,18886,7178,102",0
"101,3185,2293,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2529,4768,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,3305,2008,1996,2801,1997,18077,2075,16709,20100,2005,11680,2003,6057,102",0
"101,2009,1005,1055,2205,5189,2000,11245,23862,2012,1996,3898,102,0,0",0
"101,1005,1055,1037,2146,2126,2013,2030,4381,1005,1055,2601,1010,9414,102",0
"101,1037,2746,1011,1997,1011,2287,2143,2008,26777,1996,9476,4509,18856,102",1
"101,1996,3819,3185,102,0,0,0,0,0,0,0,0,0,0",1
"101,25314,2135,5949,7193,1005,2051,2007,1037,2175,11362,2099,2066,2023,102",0
"101,7436,1011,12720,6329,8646,102,0,0,0,0,0,0,0,0",1
"101,2009,4520,2041,2007,2053,3653,29048,2015,1998,18058,2502,2051,102,0",1
"101,2156,2129,2116,2335,2027,2064,2147,1996,2616,1036,1036,7490,1005,102",0
"101,2507,2017,2438,2000,2514,2204,2055,102,0,0,0,0,0,0",1
"101,14153,12369,3993,102,0,0,0,0,0,0,0,0,0,0",1
"101,5297,1005,1055,6298,22092,2061,2566,10196,3372,1998,16762,102,0,0",1
"101,2003,2019,9313,2143,1010,2025,2560,102,0,0,0,0,0,0",1
"101,1037,4797,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,21696,4115,2030,102,0,0,0,0,0,0,0,0,0,0",0
"101,2007,1996,1996,9866,1998,8562,1997,2049,5739,102,0,0,0,0",1
"101,1037,2283,1011,2540,2100,9458,17312,2008,8040,19058,2015,2066,5648,102",0
"101,1996,14071,1010,4857,2135,11080,2098,2466,102,0,0,0,0,0",0
"101,3073,1996,4569,15580,2102,5312,1999,2023,15056,4086,4038,2055,13198,102",1
"101,2023,6298,1013,4038,5176,1996,3160,2129,2172,2061,2226,2615,23451,102",0
"101,2153,4830,17644,1998,12208,2149,102,0,0,0,0,0,0,0",1
"101,2008,4218,1996,5220,1010,6057,3302,2003,1037,2521,7046,1010,2521,102",1
"101,2004,20781,2015,2000,2022,2062,2084,2178,1036,1036,2190,2158,1005,102",1
"101,17894,2229,2004,1037,8066,7699,9240,1010,3811,12853,1998,2658,6789,102",1
"101,4945,2000,9570,1037,2466,2007,2130,1037,7637,1997,6918,3037,102,0",0
"101,2021,2009,2036,3310,2007,1996,2474,21254,4757,1998,24416,1997,1037,102",0
"101,2009,1005,1055,1037,25966,3993,18736,2143,2008,1010,2053,4797,1010,102",0
"101,4191,2012,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,2925,15450,28809,2097,2342,2000,25276,2062,4876,2000,1996,4277,102",0
"101,1037,9569,11675,102,0,0,0,0,0,0,0,0,0,0",0
"101,4895,25421,3468,3494,1998,1037,2969,1011,9715,3168,102,0,0,0",0
"101,4454,2030,11028,102,0,0,0,0,0,0,0,0,0,0",1
"101,2980,2006,1996,23165,16481,2320,2153,2008,1037,2158,1999,8011,2003,102",0
"101,20625,2135,11799,102,0,0,0,0,0,0,0,0,0,0",0
"101,8101,2319,1011,1011,2119,1999,5995,1998,25291,1011,1011,102,0,0",1
"101,4310,9855,2806,102,0,0,0,0,0,0,0,0,0,0",1
"101,3223,2000,2507,2023,5021,23667,14081,2070,2540,102,0,0,0,0",0
"101,2514,2062,2066,1037,2512,1011,2644,5390,2005,3086,102,0,0,0",0
"101,5099,6154,3786,102,0,0,0,0,0,0,0,0,0,0",1
"101,2514,2062,2066,4706,9530,3401,12762,2084,5771,1011,1998,1011,2668,102",0
"101,2053,7526,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,4569,15580,2102,1998,102,0,0,0,0,0,0,0,0,0",1
"101,1037,24222,1010,6556,1010,14868,6802,3538,1012,1012,1012,2061,10634,102",0
"101,4627,2125,25591,1998,12138,1998,2017,102,0,0,0,0,0,0",1
"101,1037,17113,1011,8102,2647,15373,102,0,0,0,0,0,0,0",0
"101,1010,2021,2054,2428,4520,1996,2143,4237,2003,28762,25974,2121,1005,102",1
"101,12342,2015,2006,2035,1996,3494,1010,2004,1996,3257,2003,9414,2135,102",1
"101,25316,2046,1996,22289,10069,1997,2402,2111,2667,2000,11997,2007,1996,102",1
"101,2599,1037,2177,1997,10904,2814,2004,28473,102,0,0,0,0,0",1
"101,2009,1005,1055,2074,6881,2791,2005,1996,8739,1997,6881,2791,1010,102",0
"101,2023,7132,1010,2033,6491,11124,6774,6533,102,0,0,0,0,0",1
"101,8991,4818,2003,1996,9530,3401,4183,1010,2023,2003,2028,1997,2216,102",1
"101,9891,1996,4378,2046,1996,16655,2595,24759,27971,3468,3255,1998,18080,102",1
"101,11867,13231,2094,2362,9017,1998,4109,1997,7090,2448,1998,4466,2847,102",0
"101,2003,2061,5697,2437,4431,2000,2060,3152,1998,2667,2000,2022,2060,102",0
"101,2009,14087,1996,15398,1010,2204,1011,3267,2094,8562,1998,1996,2504,102",0
"101,16024,2009,1999,1996,2087,9223,2126,102,0,0,0,0,0,0",1
"101,2216,10721,2135,7422,2000,1996,19272,1997,2304,2097,2031,2019,23852,102",1
"101,27744,2135,2919,102,0,0,0,0,0,0,0,0,0,0",0
"101,14886,2135,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1045,2079,1050,1005,1056,2156,1996,2391,102,0,0,0,0,0",0
"101,3310,2125,2066,1037,2919,20017,1997,1996,22759,102,0,0,0,0",0
"101,2008,4654,17847,2015,1996,9647,1998,16356,4244,1996,6057,5923,102,0",1
"101,2028,1997,2049,20828,102,0,0,0,0,0,0,0,0,0",1
"101,1997,17743,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2046,2023,3959,6696,2535,2007,1037,4091,1011,23970,26903,2080,102,0",1
"101,10551,2030,2074,5810,2919,102,0,0,0,0,0,0,0,0",0
"101,3084,2122,3268,4175,102,0,0,0,0,0,0,0,0,0",1
"101,22538,2015,1996,11680,2013,1996,4378,1011,1011,102,0,0,0,0",1
"101,1037,26380,19220,102,0,0,0,0,0,0,0,0,0,0",1
"101,2038,2053,2391,102,0,0,0,0,0,0,0,0,0,0",0
"101,1997,12477,1998,9135,102,0,0,0,0,0,0,0,0,0",0
"101,3045,2915,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1997,2049,2189,2030,5021,27440,1010,2021,2083,1996,2566,16070,5165,102",0
"101,3110,5905,2005,2009,1012,1012,1012,2059,1010,9727,1997,17861,1010,102",1
"101,4572,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2008,2045,1005,1055,2053,2060,3114,2339,3087,2323,8572,10397,2009,102",0
"101,22132,7847,12303,8509,2381,1999,7339,1998,1010,3081,11382,19020,24654,102",1
"101,2269,18856,17322,102,0,0,0,0,0,0,0,0,0,0",0
"101,4968,6980,1998,4895,3270,9397,9961,102,0,0,0,0,0,0",0
"101,1996,3947,2003,18006,1998,1996,3463,2024,7481,1010,2021,1996,2143,102",0
"101,2170,1996,2190,4759,2143,1997,2526,102,0,0,0,0,0,0",1
"101,2028,1997,1996,2190,2600,102,0,0,0,0,0,0,0,0",1
"101,2009,2749,2017,2000,3422,2111,2725,16010,2477,2000,2169,2060,1998,102",1
"101,1997,1996,6209,3482,2436,11345,102,0,0,0,0,0,0,0",1
"101,1999,10288,20110,7028,1998,2852,7875,10587,4783,102,0,0,0,0",0
"101,1996,16889,1997,10432,1010,3904,1997,2029,2412,4025,2000,2718,102,0",0
"101,2066,2019,3668,1010,2330,1011,3092,5961,2084,1037,6964,14336,2466,102",1
"101,1005,1055,2055,2004,13359,2004,2151,2060,12098,8034,6740,14081,1010,102",0
"101,2000,5223,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2000,2022,2033,6491,11124,6924,102,0,0,0,0,0,0,0",1
"101,1996,2111,2040,3866,1996,2960,11498,10521,2080,2097,9544,2023,2047,102",1
"101,1037,2843,1997,2943,102,0,0,0,0,0,0,0,0,0",1
"101,2005,2049,3112,2006,1037,5776,13972,102,0,0,0,0,0,0",1
"101,2096,11660,17781,2015,4600,2013,2119,2698,1998,1996,4223,1997,1996,102",1
"101,2023,2089,2022,7641,1005,1055,10473,2143,2144,1996,3428,11338,12274,102",1
"101,2357,2091,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,23259,1010,4416,1011,1999,1011,5048,102,0,0,0,0,0,0",1
"101,6151,14672,4588,102,0,0,0,0,0,0,0,0,0,0",0
"101,1996,8632,1997,11809,2895,2545,102,0,0,0,0,0,0,0",0
"101,11164,17210,2019,7436,6488,1012,102,0,0,0,0,0,0,0",1
"101,6881,2135,11973,1998,21446,2839,4109,102,0,0,0,0,0,0",1
"101,8122,1998,2019,12242,2005,1996,2558,102,0,0,0,0,0,0",1
"101,9020,2000,14570,2054,2261,25815,2064,1011,1011,2009,19635,1996,2434,102",1
"101,2515,2025,2147,1012,102,0,0,0,0,0,0,0,0,0",0
"101,2009,2003,1050,1005,1056,6414,5805,102,0,0,0,0,0,0",0
"101,2425,1037,2466,2055,1996,5148,2162,2077,1996,19314,2275,1999,102,0",1
"101,2009,20868,3089,5867,2015,2256,9293,1012,102,0,0,0,0,0",1
"101,1037,9374,1997,8562,102,0,0,0,0,0,0,0,0,0",1
"101,2007,1037,2502,2540,102,0,0,0,0,0,0,0,0,0",1
"101,1037,4897,6799,2075,6172,2005,2017,1998,2035,2115,6775,7274,1010,102",1
"101,2049,2087,6234,1998,2087,5793,5165,102,0,0,0,0,0,0",1
"101,2045,2024,11680,9706,16136,2100,1010,1998,1010,2004,1037,6781,1010,102",1
"101,2028,1997,2216,4678,3152,2008,3849,2004,2295,2009,2001,2517,2005,102",1
"101,2081,1037,11519,1036,17174,1005,4516,102,0,0,0,0,0,0",1
"101,3084,2149,2156,5220,3314,1010,2066,14398,1998,24004,24920,1010,1999,102",1
